time,backRightPower,backLeftPower,frontLeftPower,frontRightPower,isClampAtMax,targetElevatorPosition,clampState,basketState,targetArmPosition
0.124153762,-0.2155820016666667,-0.2155820016666667,-0.2155820016666667,-0.2155820016666667,false,DEFAULT,CLOSED,OPEN,HIGH
0.182875602,-0.24191444866666667,-0.24191444866666667,-0.24191444866666667,-0.24191444866666667,false,DEFAULT,CLOSED,OPEN,HIGH
0.23277394,-0.26151435333333334,-0.26151435333333334,-0.26151435333333334,-0.26151435333333334,false,DEFAULT,CLOSED,OPEN,HIGH
0.27958907,-0.278115341,-0.278115341,-0.278115341,-0.278115341,false,DEFAULT,CLOSED,OPEN,HIGH
0.324249366,-0.2936877176666667,-0.2936877176666667,-0.2936877176666667,-0.2936877176666667,false,DEFAULT,CLOSED,OPEN,HIGH
0.36911937,-0.3085686496666667,-0.3085686496666667,-0.3085686496666667,-0.3085686496666667,false,DEFAULT,CLOSED,OPEN,HIGH
0.413545458,-0.3235224013333333,-0.3235224013333333,-0.3235224013333333,-0.3235224013333333,false,DEFAULT,CLOSED,OPEN,HIGH
0.470023505,-0.33837280533333336,-0.33837280533333336,-0.33837280533333336,-0.33837280533333336,false,DEFAULT,CLOSED,OPEN,HIGH
0.51872076,-0.357202613,-0.357202613,-0.357202613,-0.357202613,false,DEFAULT,CLOSED,OPEN,HIGH
0.582149225,-0.3733862256666667,-0.3733862256666667,-0.3733862256666667,-0.3733862256666667,false,DEFAULT,CLOSED,OPEN,HIGH
0.64780894,-0.3945371166666667,-0.3945371166666667,-0.3945371166666667,-0.3945371166666667,false,DEFAULT,CLOSED,OPEN,HIGH
0.696971987,-0.4,-0.4,-0.4,-0.4,false,DEFAULT,CLOSED,OPEN,HIGH
0.74948745,-0.4,-0.4,-0.4,-0.4,false,DEFAULT,CLOSED,OPEN,HIGH
0.794111288,0.0,0.0,0.0,0.0,false,DEFAULT,CLOSED,OPEN,HIGH
0.840905709,0.32222616849999997,-0.32222616849999997,0.32222616849999997,-0.32222616849999997,false,DEFAULT,CLOSED,OPEN,HIGH
0.888163589,0.345678067,-0.345678067,0.345678067,-0.345678067,false,DEFAULT,CLOSED,OPEN,HIGH
